idNodo,idDispositivo,tfin tinicio,tdiferencia,latitud,longitud,majordeviceclass,minordeviceclass,serviceclass,fabricante
1388397916219,9011838cf654f42c9181dbd72de87f8bccc72bd6,1395616100694,1395615901590,199104,37.5123,-6.02725,null,null,null,null
1388397916219,dd6adcfeaff6f32b7ebb0916a4b91c5623fdd9ad,1395616463415,1395615973844,489571,37.5123,-6.02725,null,null,null,null
1388397916219,196a9b65928f131ce6733ab62912868182eb71f3,1395616504955,1395616504955,0,37.5123,-6.02725,null,null,null,null
1388397916219,36e94ba4b496f525b8a8aacc742a3fc43ac7a2a9,1395617323433,1395617323432,1,37.5123,-6.02725,null,null,null,null
1388397916219,4e35770b4102095b4a972f2712bae0ddce976c8f,1395619594517,1395619594517,0,37.5123,-6.02725,null,null,null,null
1388397916219,f22fa5c603a229bfa43fdd2250a4c46cba735610,1395621058483,1395619858705,1199778,37.5123,-6.02725,null,null,null,null
1388397916219,554b6bfeb2993081d11ed78415cdb05b3776e31d,1395620428571,1395620428570,1,37.5123,-6.02725,null,null,null,null
1388397916219,63397300cc501197ad8dcd1a027972be7dc8a17c,1395620433472,1395620433472,0,37.5123,-6.02725,null,null,null,null
1388397916219,05e8e1a8bcc60680817342320d249381ebe62b6b,1395620979010,1395620979010,0,37.5123,-6.02725,null,null,null,null
1388397916219,ef61aeaef95bbf5ddd2c88742681258d397aefc4,1395622142395,1395622040413,101982,37.5123,-6.02725,null,null,null,null
1388397916219,f22fa5c603a229bfa43fdd2250a4c46cba735610,1395622274229,1395622116761,157468,37.5123,-6.02725,null,null,null,null
1388397916219,f9ac1c9ef084c7bec5a5552418281b29fd399da9,1395634045778,1395624400910,9644868,37.5123,-6.02725,null,null,null,null
1388397916219,f22fa5c603a229bfa43fdd2250a4c46cba735610,1395624658718,1395624658717,1,37.5123,-6.02725,null,null,null,null
1388397916219,f22fa5c603a229bfa43fdd2250a4c46cba735610,1395634174425,1395634174424,1,37.5123,-6.02725,null,null,null,null
1388397916219,3bca4f32682ebe18744026662bfd90882ea51a89,1395634937282,1395634937282,0,37.5123,-6.02725,null,null,null,null
1388397916219,288090448982d695eaa08dcc12827ac0c11f21b3,1395635176014,1395635018614,157400,37.5123,-6.02725,null,null,null,null
1388397916219,f22fa5c603a229bfa43fdd2250a4c46cba735610,1395637257880,1395635158346,2099534,37.5123,-6.02725,null,null,null,null
1388397916219,9151b49ea6ac367ff45c96900ef741c320bf1433,1395635174002,1395635174002,0,37.5123,-6.02725,null,null,null,null
1388397916219,dcea0117c65bacd5dc337d023512e176259e72ac,1395635580237,1395635580236,1,37.5123,-6.02725,null,null,null,null
1388397916219,8bf9998de6d0b6c3b8399a13945722e31adc0465,1395636464730,1395636464730,0,37.5123,-6.02725,null,null,null,null
1388397916219,84d84fd57d6b88b6ed6c0f6b0efa7223bcac6187,1395637149665,1395637149664,1,37.5123,-6.02725,null,null,null,null
1388397916219,38b0d4a08bb23491a6dbb770c230fa0a5a4df336,1395637225060,1395637225060,0,37.5123,-6.02725,null,null,null,null
