idNodo,idDispositivo,tfin tinicio,tdiferencia,latitud,longitud,majordeviceclass,minordeviceclass,serviceclass,fabricante
1388398156925,9657ba84fdc7b3fff2b0d338513f23b58e7b9a8a,1395616296737,1395616296737,0,37.4675,-6.00769,null,null,null,null
1388398156925,15a85775fb01a9f1e79ec8f56e15ff0e6805dbd2,1395616675264,1395616675264,0,37.4675,-6.00769,null,null,null,null
1388398156925,196a9b65928f131ce6733ab62912868182eb71f3,1395616873144,1395616873144,0,37.4675,-6.00769,null,null,null,null
1388398156925,0af6f6996a19bb3234b1fe097ead5eae45d49acd,1395617845847,1395617845847,0,37.4675,-6.00769,null,null,null,null
1388398156925,f9ac1c9ef084c7bec5a5552418281b29fd399da9,1395624774836,1395624774835,1,37.4675,-6.00769,null,null,null,null
1388398156925,2f4643172deff25a1763ab149965ed5e271f8ac9,1395625032797,1395625032797,0,37.4675,-6.00769,null,null,null,null
1388398156925,01160c1f1408a8d43856acc07edaa55f496eed4d,1395625420236,1395625420235,1,37.4675,-6.00769,null,null,null,null
1388398156925,2af5bbfd29762ef56ae21ddb28479554b2868d83,1395627179788,1395627179788,0,37.4675,-6.00769,null,null,null,null
1388398156925,1aed62b194411f1123b4a7e16f5da7938759d7a5,1395631415526,1395631415525,1,37.4675,-6.00769,null,null,null,null
1388398156925,539c316625005ea7580bd3352e361301346d9c0d,1395632785030,1395632785029,1,37.4675,-6.00769,null,null,null,null
1388398156925,01160c1f1408a8d43856acc07edaa55f496eed4d,1395633140071,1395633140070,1,37.4675,-6.00769,null,null,null,null
1388398156925,f9ac1c9ef084c7bec5a5552418281b29fd399da9,1395633660414,1395633660413,1,37.4675,-6.00769,null,null,null,null
1388398156925,1c77abd3d27b32b35279809a78745e66a5c2be44,1395634253945,1395634253945,0,37.4675,-6.00769,null,null,null,null
1388398156925,4233c9eff1255dc7a04d46a10ac7717eac5e7fba,1395634479857,1395634299856,180001,37.4675,-6.00769,null,null,null,null
1388398156925,587ece420faaec38e17936df16083458b83e7a0b,1395634303275,1395634303274,1,37.4675,-6.00769,null,null,null,null
1388398156925,a8598023c5b4ff15852445ce44336a7cbc97327e,1395634439520,1395634439520,0,37.4675,-6.00769,null,null,null,null
1388398156925,a324301730063122b3687c36c6a598fcc9ab5067,1395634638280,1395634638280,0,37.4675,-6.00769,null,null,null,null
1388398156925,afef7cb6ee4a318219088f2e2c30757417591c9f,1395635321923,1395635321922,1,37.4675,-6.00769,null,null,null,null
1388398156925,196a9b65928f131ce6733ab62912868182eb71f3,1395635423327,1395635423327,0,37.4675,-6.00769,null,null,null,null
1388398156925,3269eea19ed64d1927902a17b4f40de78ae52eb2,1395635539368,1395635539367,1,37.4675,-6.00769,null,null,null,null
1388398156925,9820512981ee1c5cd4d199d9510f518040742684,1395635580628,1395635580628,0,37.4675,-6.00769,null,null,null,null
1388398156925,1ea6b2ef375eeb41d680fa0a7c8f3b1468722001,1395636208702,1395635619702,589000,37.4675,-6.00769,null,null,null,null
1388398156925,6f80113bfd4698f78944199f5349efbb6844c3d8,1395635647985,1395635647985,0,37.4675,-6.00769,null,null,null,null
1388398156925,92f749f0e4b0c3af3e1f1a609a68cebed4cdcbdb,1395635824088,1395635824087,1,37.4675,-6.00769,null,null,null,null
1388398156925,9b6a0cc077498cbc1fb37e08244dd5b34c12de4d,1395635908211,1395635908211,0,37.4675,-6.00769,null,null,null,null
1388398156925,5276bad45c5694b4c915d8147608e09982313c6e,1395636131750,1395636131749,1,37.4675,-6.00769,null,null,null,null
1388398156925,d387c0740db8a7666b48080740dfa9370190ff3a,1395636596943,1395636596942,1,37.4675,-6.00769,null,null,null,null
1388398156925,01160c1f1408a8d43856acc07edaa55f496eed4d,1395636732630,1395636732629,1,37.4675,-6.00769,null,null,null,null
1388398156925,539b4f189a3fd9bc6b78836df7876af6c1f67969,1395636808686,1395636808685,1,37.4675,-6.00769,null,null,null,null
1388398156925,bb519b563c08c43618bb50896945cde3827e2e81,1395637762913,1395636986596,776317,37.4675,-6.00769,null,null,null,null
1388398156925,f295bffd30cc46bec57952368b0c6e18f1d01900,1395637758412,1395637106604,651808,37.4675,-6.00769,null,null,null,null
1388398156925,798516290f51dbda00dfddb4fce916f236065e54,1395637284181,1395637284181,0,37.4675,-6.00769,null,null,null,null
1388398156925,c51cc2352c85a9d742ba7dec2260f0ecc6b88716,1395637284475,1395637284475,0,37.4675,-6.00769,null,null,null,null
1388398156925,1ea6b2ef375eeb41d680fa0a7c8f3b1468722001,1395638720392,1395637383546,1336846,37.4675,-6.00769,null,null,null,null
1388398156925,7fcb75e24a9c1605416c6ab16ec9cb22b0e50bf1,1395638070170,1395637660871,409299,37.4675,-6.00769,null,null,null,null
1388398156925,00c8476968cb65686b426e69522ee6b748f1eaf5,1395637764312,1395637764312,0,37.4675,-6.00769,null,null,null,null
1388398156925,539c316625005ea7580bd3352e361301346d9c0d,1395638264249,1395638264249,0,37.4675,-6.00769,null,null,null,null
1388398156925,28c897f50904a6c13c8f495513ce2ac6d0badda4,1395638290106,1395638290105,1,37.4675,-6.00769,null,null,null,null
1388398156925,539b4f189a3fd9bc6b78836df7876af6c1f67969,1395638554626,1395638554626,0,37.4675,-6.00769,null,null,null,null
1388398156925,2453432ff6cf069d9e1333559ed859e2b68a4fbd,1395638636081,1395638636080,1,37.4675,-6.00769,null,null,null,null
1388398156925,c016402d2fefa3f8449349d89e52a689ee1562a9,1395638702925,1395638702924,1,37.4675,-6.00769,null,null,null,null
1388398156925,b0ee318b3e9a2aeb2f57e8888a11643c82f89ebc,1395638721837,1395638721837,0,37.4675,-6.00769,null,null,null,null
1388398156925,dbb51a1d5f91196a90a94a5d868b082bff596a3a,1395638730112,1395638730112,0,37.4675,-6.00769,null,null,null,null
1388398156925,eeb3a2f6d714da9f1a85b14609f0014090566732,1395638761731,1395638761730,1,37.4675,-6.00769,null,null,null,null
1388398156925,07e281c11574672ed18419b39f188183cb155cd0,1395638916417,1395638916416,1,37.4675,-6.00769,null,null,null,null
1388398156925,ab0049df03efe07ea2afa79dfa1e3f0aa9368c3e,1395639012068,1395639012068,0,37.4675,-6.00769,null,null,null,null
1388398156925,f295bffd30cc46bec57952368b0c6e18f1d01900,1395639233286,1395639233285,1,37.4675,-6.00769,null,null,null,null
1388398156925,bb519b563c08c43618bb50896945cde3827e2e81,1395639385621,1395639245095,140526,37.4675,-6.00769,null,null,null,null
1388398156925,2d7934b04756ed574a0500cc54a9c2ecb0654c94,1395640115860,1395639346409,769451,37.4675,-6.00769,null,null,null,null
1388398156925,7c50f8469c2b9b1602704b18cf3db2744d6b24cb,1395639409159,1395639409158,1,37.4675,-6.00769,null,null,null,null
1388398156925,f8295a97189210a973f8579327b125bca70045ee,1395639488897,1395639488896,1,37.4675,-6.00769,null,null,null,null
1388398156925,b00bdc9d3bfdbd8f1975b63b5c0a228bbdc4c7c1,1395639498684,1395639498683,1,37.4675,-6.00769,null,null,null,null
1388398156925,6f80113bfd4698f78944199f5349efbb6844c3d8,1395639557459,1395639546763,10696,37.4675,-6.00769,null,null,null,null
1388398156925,fa55ae4dcddf7cec7ac993e375797f29c2ccdf30,1395639547726,1395639547726,0,37.4675,-6.00769,null,null,null,null
1388398156925,01160c1f1408a8d43856acc07edaa55f496eed4d,1395639547993,1395639547993,0,37.4675,-6.00769,null,null,null,null
1388398156925,7fcb75e24a9c1605416c6ab16ec9cb22b0e50bf1,1395639634181,1395639634181,0,37.4675,-6.00769,null,null,null,null
1388398156925,4a2f409bbd2094db6db9a7e3f0467670d5fdd4c0,1395639873564,1395639873564,0,37.4675,-6.00769,null,null,null,null
1388398156925,f9a836f3307134971c92bbe4ba729c5accc1e5b2,1395640057750,1395640057749,1,37.4675,-6.00769,null,null,null,null
1388398156925,10a009d6f7f91fa169ae6b9423266c0a174c2728,1395640062004,1395640062003,1,37.4675,-6.00769,null,null,null,null
1388398156925,7db0f470395813a462aea2504bc44e675222dcb6,1395640113063,1395640113062,1,37.4675,-6.00769,null,null,null,null
1388398156925,21f6cef402e1328f78e83038acd27d49e67bd687,1395640527385,1395640213757,313628,37.4675,-6.00769,null,null,null,null
1388398156925,a044b589d9d8c0bde4ff64848b5888c38673dc6b,1395640541757,1395640509316,32441,37.4675,-6.00769,null,null,null,null
1388398156925,bb519b563c08c43618bb50896945cde3827e2e81,1395640553956,1395640510979,42977,37.4675,-6.00769,null,null,null,null
1388398156925,0878d2315421dbc6e0763475bb84f61ae7b1837d,1395640538540,1395640525559,12981,37.4675,-6.00769,null,null,null,null
1388398156925,f295bffd30cc46bec57952368b0c6e18f1d01900,1395640527299,1395640527298,1,37.4675,-6.00769,null,null,null,null
1388398156925,7940c48e788d0c9d3696ae28cc828d59dc70c51a,1395640536471,1395640536470,1,37.4675,-6.00769,null,null,null,null
1388398156925,eebdd0f85676845050fee20726aa14d5200c7f4d,1395640658123,1395640658122,1,37.4675,-6.00769,null,null,null,null
1388398156925,01160c1f1408a8d43856acc07edaa55f496eed4d,1395640678827,1395640678826,1,37.4675,-6.00769,null,null,null,null
1388398156925,af7d0cb886c777b4080697b4273a409f91f6256a,1395641391234,1395641040536,350698,37.4675,-6.00769,null,null,null,null
1388398156925,e48fe96d016fde157f37cee4e6eb0774b64920d8,1395641134285,1395641134284,1,37.4675,-6.00769,null,null,null,null
1388398156925,f8998616ca0af585aefc6c8f67f311be85feaf38,1395641143855,1395641143855,0,37.4675,-6.00769,null,null,null,null
1388398156925,b8430b06ae701657fe849d8bc1814f654cea92f2,1395641226788,1395641226787,1,37.4675,-6.00769,null,null,null,null
1388398156925,aeb79b9cc018027525f207514cfb0af3b5ea4ebf,1395641240527,1395641240526,1,37.4675,-6.00769,null,null,null,null
1388398156925,1dfdc1112a32e1b9834222c541296c9df3a0542b,1395641401569,1395641348548,53021,37.4675,-6.00769,null,null,null,null
1388398156925,c4c9fc2ea1367300fdf4e11a779feb9677a58c09,1395641366411,1395641366410,1,37.4675,-6.00769,null,null,null,null
1388398156925,7c50f8469c2b9b1602704b18cf3db2744d6b24cb,1395646787182,1395641441596,5345586,37.4675,-6.00769,null,null,null,null
1388398156925,539b4f189a3fd9bc6b78836df7876af6c1f67969,1395644675991,1395641466746,3209245,37.4675,-6.00769,null,null,null,null
1388398156925,2f4643172deff25a1763ab149965ed5e271f8ac9,1395641505470,1395641505470,0,37.4675,-6.00769,null,null,null,null
1388398156925,156f140c113d7a62af1ca1ef1df18f5452214a07,1395641527470,1395641527469,1,37.4675,-6.00769,null,null,null,null
1388398156925,50d98cefac1d26f88787a9e1b2bd637bf48bf779,1395641527695,1395641527694,1,37.4675,-6.00769,null,null,null,null
1388398156925,7c3fe5f3932abd75cad7cd0e11eab419a3ad21a3,1395642017702,1395641775815,241887,37.4675,-6.00769,null,null,null,null
1388398156925,0d3b14f15aaffa1f6b93a861d680c9d7aa209e1b,1395641889514,1395641889513,1,37.4675,-6.00769,null,null,null,null
1388398156925,7c2d5c730ed69e766645418b4c3965e8ce8aaff8,1395641969983,1395641910360,59623,37.4675,-6.00769,null,null,null,null
