idNodo,idDispositivo,tfin tinicio,tdiferencia,latitud,longitud,majordeviceclass,minordeviceclass,serviceclass,fabricante
1388398421885,6e2bb0b1163d889504f7d0bd19ea04abdb542bfc,1395931018619,1395931018618,1,37.4514,-5.95452,null,null,null,null
1388398421885,6e4d62e84460416dccbd1e1f44fc22966a3b480d,1395931134347,1395931134347,0,37.4514,-5.95452,null,null,null,null
1388398421885,fd5c784d3d56fa6bf021d67cd8fbd2568d20a878,1395931225767,1395931225767,0,37.4514,-5.95452,null,null,null,null
1388398421885,5019b362ae83f1f64c2547181c76aa24702793a2,1395931473375,1395931473375,0,37.4514,-5.95452,null,null,null,null
1388398421885,4913c3f2d5ffa5a8dd7375c2474504024504d9d2,1395931837294,1395931837294,0,37.4514,-5.95452,null,null,null,null
1388398421885,7a9a14f9aa1081d24abc91221e0009f13c3855aa,1395931849145,1395931849144,1,37.4514,-5.95452,null,null,null,null
1388398421885,216ba0f531015030201db368c16536184bb189c4,1395932036340,1395932036339,1,37.4514,-5.95452,null,null,null,null
1388398421885,f8c77a5d35dda5f4ca5d5b0d9260322b84ceaa3c,1395932214809,1395932214808,1,37.4514,-5.95452,null,null,null,null
1388398421885,a5c70ecc321b9cec3c8ba6a3ee37902a8170db62,1395932237369,1395932237369,0,37.4514,-5.95452,null,null,null,null
1388398421885,542a8ef090d5d4f5bd236d795a13b7c6b1f01448,1395932313151,1395932313151,0,37.4514,-5.95452,null,null,null,null
1388398421885,4f9aee08be76bb45b9120216a8ef17ef63c22249,1395932568483,1395932568482,1,37.4514,-5.95452,null,null,null,null
1388398421885,cc7ec5f0063d130646177470320fd088af6d7656,1395932615594,1395932615593,1,37.4514,-5.95452,null,null,null,null
1388398421885,680ac3659cace2b2ad42ed09e53f861c307cb198,1395932641071,1395932641071,0,37.4514,-5.95452,null,null,null,null
1388398421885,137fbd068c5ba49330066d80f10ce166452d1000,1395932754112,1395932754112,0,37.4514,-5.95452,null,null,null,null
1388398421885,e30c3185320bcb835987d446d64a5a1c05474c43,1395933010627,1395933010626,1,37.4514,-5.95452,null,null,null,null
1388398421885,e7d2ec8e498064257c9ded5982bd158e0825ac26,1395933218073,1395933218072,1,37.4514,-5.95452,null,null,null,null
1388398421885,a0dcd2cfb37b7b0ac81205266695977041fac476,1395933421632,1395933421631,1,37.4514,-5.95452,null,null,null,null
1388398421885,43feac4f742cd0844b3c1520b889e938204cb33c,1395933756446,1395933756445,1,37.4514,-5.95452,null,null,null,null
1388398421885,6949e0202b7200121fdab4ab88264aacca2d2865,1395933820727,1395933820727,0,37.4514,-5.95452,null,null,null,null
1388398421885,0bfc6901e6be7effe2c155d356d67e588ccbb5a1,1395933883281,1395933883281,0,37.4514,-5.95452,null,null,null,null
1388398421885,d679a906004f245d46f301855198cf9dcb990fe4,1395933926857,1395933926856,1,37.4514,-5.95452,null,null,null,null
1388398421885,bd5cdf8c2f17fe60d2929605ef1d4a459d02d47c,1395933927300,1395933927300,0,37.4514,-5.95452,null,null,null,null
1388398421885,216ba0f531015030201db368c16536184bb189c4,1395934020821,1395934020820,1,37.4514,-5.95452,null,null,null,null
1388398421885,490af5888ced12f6a4f89d53ff1a535ff4c53b5e,1395934021384,1395934021383,1,37.4514,-5.95452,null,null,null,null
1388398421885,456b0d765c2a2a20b199fc109cfe78c29055f0ba,1395934230891,1395934230891,0,37.4514,-5.95452,null,null,null,null
1388398421885,5f73a81f182ddee406d133c110083befe3613a2e,1395934236029,1395934236028,1,37.4514,-5.95452,null,null,null,null
1388398421885,426b9435b00ec68014c37c4b5f6d7ce70a4ba81a,1395935111066,1395935111066,0,37.4514,-5.95452,null,null,null,null
1388398421885,f1c4a227580e977e4ba5a65fbd2f7d710d587c74,1395935254002,1395935254002,0,37.4514,-5.95452,null,null,null,null
1388398421885,c5e0920b5a59a208172f1cada203c14f391a4916,1395935470265,1395935470265,0,37.4514,-5.95452,null,null,null,null
1388398421885,6ffeb470b18a0c459c1ea6c77035035d3121d1f2,1395935615716,1395935615715,1,37.4514,-5.95452,null,null,null,null
1388398421885,056b85e4425ee6a83275b5d8eb2ad7267f320d11,1395935662311,1395935662311,0,37.4514,-5.95452,null,null,null,null
1388398421885,0bfc6901e6be7effe2c155d356d67e588ccbb5a1,1395935679003,1395935679003,0,37.4514,-5.95452,null,null,null,null
1388398421885,96bbda015404826c67a63910a32a9a16c9377874,1395935714136,1395935714136,0,37.4514,-5.95452,null,null,null,null
1388398421885,e74ca380929bc62768e6c660a7b7867fac132363,1395936601461,1395935866408,735053,37.4514,-5.95452,null,null,null,null
1388398421885,61b13a4f12534e1fd5efb9aa4f131545475be21f,1395936127924,1395936127923,1,37.4514,-5.95452,null,null,null,null
1388398421885,0661fe34fa1aa825ca6bb4386422c82d79e208e0,1395936130929,1395936130929,0,37.4514,-5.95452,null,null,null,null
1388398421885,8e40c11cdfb117646c7608381e4c8325b43bfdbe,1395936268468,1395936268468,0,37.4514,-5.95452,null,null,null,null
1388398421885,29103c460da142f732c0d65f07613c887a33cac4,1395936541653,1395936541652,1,37.4514,-5.95452,null,null,null,null
1388398421885,0d6077b5c354a3fbd58a4c2d3764b97fd4672ff1,1395936764485,1395936764485,0,37.4514,-5.95452,null,null,null,null
1388398421885,797caf1248c26b639973a797e3e64d9a7af79d73,1395936855970,1395936855969,1,37.4514,-5.95452,null,null,null,null
1388398421885,c15dfad695ff239921f25d7400586174ad933c30,1395936928419,1395936928418,1,37.4514,-5.95452,null,null,null,null
1388398421885,ab9624d41b80da683d0c668afeb79615d2469aa7,1395937393162,1395937393162,0,37.4514,-5.95452,null,null,null,null
1388398421885,e9203ee0f5770082da3684105cf962c540eaf116,1395937426929,1395937426928,1,37.4514,-5.95452,null,null,null,null
1388398421885,bfc4948f0dd9cbdfafc7557a2a76629ad41cfb1a,1395937430485,1395937430484,1,37.4514,-5.95452,null,null,null,null
1388398421885,9854927eaf33a40b4e77f082307f724501cefd18,1395937918045,1395937918044,1,37.4514,-5.95452,null,null,null,null
1388398421885,6b7075a34fb551bda15b5cb75ce963b7977ac3d5,1395939557426,1395938236789,1320637,37.4514,-5.95452,null,null,null,null
1388398421885,8acd2d1c84231b1cc9f21962c976e496453d51cf,1395938385950,1395938385949,1,37.4514,-5.95452,null,null,null,null
1388398421885,056b85e4425ee6a83275b5d8eb2ad7267f320d11,1395938625202,1395938625201,1,37.4514,-5.95452,null,null,null,null
1388398421885,6667bdfb538ad8c8b22669f2e976a4ac7ae8f74a,1395938666871,1395938666871,0,37.4514,-5.95452,null,null,null,null
1388398421885,0d965314c6afc8dda2918c44c5bf69ab6bd099d9,1395938684525,1395938684525,0,37.4514,-5.95452,null,null,null,null
1388398421885,216ba0f531015030201db368c16536184bb189c4,1395938750676,1395938750676,0,37.4514,-5.95452,null,null,null,null
1388398421885,a2ae61827b1e35c9319f66d406dbff7fb7aea8e1,1395938813363,1395938813363,0,37.4514,-5.95452,null,null,null,null
1388398421885,88b6ce92f92e3dc2d7c6c89d6433299e17946eff,1395938877747,1395938877747,0,37.4514,-5.95452,null,null,null,null
1388398421885,569fc1c762549f9549fd8ede6df4d5ae285fd7c3,1395938999868,1395938999868,0,37.4514,-5.95452,null,null,null,null
1388398421885,bc0cfa643ceb0cfb48b2810677782d019f956a3c,1395939349958,1395939349957,1,37.4514,-5.95452,null,null,null,null
1388398421885,4209964a1ccdb3c14c612828bface090b10bd312,1395939631720,1395939631720,0,37.4514,-5.95452,null,null,null,null
