idNodo,idDispositivo,tfin tinicio,tdiferencia,latitud,longitud,majordeviceclass,minordeviceclass,serviceclass,fabricante
1388398456156,fb1a04104f15a13952b0dde3bbc6b4486837c2a3,1395618906038,1395618906038,0,37.5015,-5.71366,null,null,null,null
1388398456156,e2517063c54b88667f62e33fa916415ce28c5f0a,1395619384530,1395619384530,0,37.5015,-5.71366,null,null,null,null
1388398456156,39541b2930fffb3bc63d2ba0d4ca308e36ea64d0,1395634511478,1395634511478,0,37.5015,-5.71366,null,null,null,null
1388398456156,3fddb95b41f64d23d0538b9c2ea8bb3dbcbf604e,1395638860696,1395638860695,1,37.5015,-5.71366,null,null,null,null
1388398456156,a07662689f75bb0e18757c624b917a15c695b0a7,1395639377576,1395639377575,1,37.5015,-5.71366,null,null,null,null
1388398456156,69a1762db8990f64e0628003f2c5fccf8a2311e2,1395639389269,1395639389269,0,37.5015,-5.71366,null,null,null,null
1388398456156,ab49ae540a1fa5885427a7f3e3f31856fcc44253,1395640070337,1395640070336,1,37.5015,-5.71366,null,null,null,null
1388398456156,3cc965adcb597b9d27619c5c6370acf48f917e01,1395640893634,1395640893633,1,37.5015,-5.71366,null,null,null,null
1388398456156,7ea65e112b6d668b70aebf1b85f090f213ecfda3,1395641272364,1395641272364,0,37.5015,-5.71366,null,null,null,null
1388398456156,47ce72580323732274fb99bef6e80e14dc0cd963,1395641579775,1395641579774,1,37.5015,-5.71366,null,null,null,null
1388398456156,1e38b8795f35caa188180814506b2a05e5f681ce,1395642198075,1395642198074,1,37.5015,-5.71366,null,null,null,null
1388398456156,b655e8f875809915b68c6ea4f8a7e828ebe8ad2f,1395642242402,1395642242402,0,37.5015,-5.71366,null,null,null,null
1388398456156,186bab32108ac8ae141c0cfc03623baf322b0933,1395642583584,1395642583584,0,37.5015,-5.71366,null,null,null,null
1388398456156,d2ac4191bbcd6619641dab7d8c482608884cb829,1395642595811,1395642595810,1,37.5015,-5.71366,null,null,null,null
1388398456156,2d94753cafd0e2b4367562a643ca0aca7de57f2e,1395642714782,1395642714781,1,37.5015,-5.71366,null,null,null,null
1388398456156,8654bd3d4a0392217f1c020704160bb603e8213f,1395643065363,1395643065363,0,37.5015,-5.71366,null,null,null,null
1388398456156,d2ddd08af91fd101a0246fb36968796d80fd936f,1395643214051,1395643214051,0,37.5015,-5.71366,null,null,null,null
1388398456156,37f8ee5036cae930660d82dbf5c00afe39235128,1395643325223,1395643325222,1,37.5015,-5.71366,null,null,null,null
1388398456156,cd4e07b09358123e6af61750b004dd3c84d5699e,1395643526972,1395643526972,0,37.5015,-5.71366,null,null,null,null
1388398456156,2bac44870b582af9b280d22ea29018aa609fcd31,1395643669282,1395643669281,1,37.5015,-5.71366,null,null,null,null
1388398456156,bc2831bc74ec75c59c74b96ddbe00af90c6fa1d6,1395643775742,1395643775742,0,37.5015,-5.71366,null,null,null,null
