Fecha,Origen,Destino,total,Diferencia,latitud_origen,longitud_origen,latitud_destino,longitud_destino
"2014-03-29 20:00:00",1351591868114,1351672500995,2,72.92650000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 19:45:00",1351591695721,1351591868114,1,514.97800000,37.1829,-3.61411,37.1974,-3.63599
"2014-03-29 19:45:00",1388397916219,1388398156925,1,382.99300000,37.5123,-6.02725,37.4675,-6.00769
"2014-03-29 19:45:00",1351591868114,1351672500995,4,73.54350000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 19:45:00",1351591800440,1351591868114,2,292.79400000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 19:45:00",1351591800440,1351591695721,1,331.59700000,37.1773,-3.59856,37.1829,-3.61411
"2014-03-29 19:45:00",1388398421885,1388398156925,1,462.91800000,37.4514,-5.95452,37.4675,-6.00769
"2014-03-29 19:45:00",1388398421885,1388398517822,1,283.25400000,37.4514,-5.95452,37.4817,-5.97881
"2014-03-29 19:30:00",1388398577264,1388397600522,2,807.55500000,37.4781,-5.95336,37.5509,-5.86955
"2014-03-29 19:30:00",1351591800440,1351591868114,1,440.44800000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 19:30:00",1351591868114,1351591800440,1,623.89400000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 19:30:00",1388397916219,1388398156925,1,398.98400000,37.5123,-6.02725,37.4675,-6.00769
"2014-03-29 19:30:00",1388398156925,1388398517822,1,487.49800000,37.4675,-6.00769,37.4817,-5.97881
"2014-03-29 19:30:00",1351672500995,1351591868114,5,91.80260000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 19:30:00",1351591800440,1351591695721,1,332.11500000,37.1773,-3.59856,37.1829,-3.61411
"2014-03-29 19:30:00",1351672500995,1351591800440,1,712.40800000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 19:30:00",1351591868114,1351672500995,7,66.75857143,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 19:15:00",1351672500995,1351591868114,1,77.69600000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 19:15:00",1388397145518,1388397331212,1,266.31700000,37.4511,-5.95452,37.4816,-5.97881
"2014-03-29 19:15:00",1351591868114,1351591800440,1,786.27100000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 19:15:00",1351591868114,1351672500995,5,69.12380000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 19:00:00",1351672500995,1351591868114,3,111.65766667,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 19:00:00",1388398577264,1388398156925,1,521.83300000,37.4781,-5.95336,37.4675,-6.00769
"2014-03-29 19:00:00",1351591800440,1351591868114,1,340.84000000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 19:00:00",1351591868114,1351591800440,3,270.94733333,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 19:00:00",1351591868114,1351672500995,6,62.76700000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 18:45:00",1351591868114,1351672500995,6,73.79900000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 18:45:00",1351672500995,1351591868114,1,92.42400000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 18:30:00",1351672500995,1351591868114,3,104.26200000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 18:30:00",1351591868114,1351672500995,5,155.50340000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 18:30:00",1351591695721,1351591800440,1,358.51500000,37.1829,-3.61411,37.1773,-3.59856
"2014-03-29 18:15:00",1351591800440,1351591868114,1,285.14400000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 18:15:00",1388398517822,1388398577264,1,573.40800000,37.4817,-5.97881,37.4781,-5.95336
"2014-03-29 18:15:00",1351591868114,1351672500995,7,62.12571429,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 18:15:00",1388397600522,1388398577264,1,854.83800000,37.5509,-5.86955,37.4781,-5.95336
"2014-03-29 18:00:00",1351672500995,1351591868114,5,98.34280000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 18:00:00",1351591868114,1351591800440,1,300.77800000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 18:00:00",1388397916219,1388398156925,1,524.47800000,37.5123,-6.02725,37.4675,-6.00769
"2014-03-29 18:00:00",1388398456156,1388397694740,1,830.42400000,37.5015,-5.71366,37.5897,-5.73141
"2014-03-29 18:00:00",1351591800440,1351591868114,1,276.71200000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 18:00:00",1351672500995,1351591800440,1,666.29600000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 18:00:00",1351591868114,1351672500995,6,64.73766667,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 17:45:00",1388398156925,1388397916219,1,403.41800000,37.4675,-6.00769,37.5123,-6.02725
"2014-03-29 17:45:00",1351591868114,1351591800440,2,252.53050000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 17:45:00",1351591868114,1351672500995,3,64.23600000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 17:45:00",1351672500995,1351591868114,5,96.16060000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 17:45:00",1351591800440,1351591695721,1,261.31600000,37.1773,-3.59856,37.1829,-3.61411
"2014-03-29 17:30:00",1351672500995,1351591868114,3,100.17533333,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 17:30:00",1351591868114,1351672500995,2,62.75850000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 17:15:00",1351672500995,1351591868114,1,109.92000000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 17:15:00",1351591868114,1351672500995,5,220.69120000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 17:15:00",1351591868114,1351591800440,1,260.23800000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 17:15:00",1388398577264,1388398517822,1,221.86700000,37.4781,-5.95336,37.4817,-5.97881
"2014-03-29 17:00:00",1351591868114,1351591800440,4,281.03500000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 17:00:00",1351591868114,1351672500995,2,314.45150000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 16:45:00",1388398156925,1388397916219,1,774.78500000,37.4675,-6.00769,37.5123,-6.02725
"2014-03-29 16:45:00",1351591868114,1351591800440,1,229.33300000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 16:45:00",1388397916219,1388398156925,1,406.08800000,37.5123,-6.02725,37.4675,-6.00769
"2014-03-29 16:45:00",1351672500995,1351591868114,3,84.09166667,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 16:45:00",1351672500995,1351591800440,1,314.32300000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 16:45:00",1351591868114,1351672500995,2,69.43450000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 16:30:00",1388397694740,1388397600522,1,781.14900000,37.5897,-5.73141,37.5509,-5.86955
"2014-03-29 16:30:00",1351591800440,1351591868114,1,256.82100000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 16:30:00",1351591868114,1351672500995,3,161.56066667,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 16:30:00",1388398156925,1388397916219,1,421.10100000,37.4675,-6.00769,37.5123,-6.02725
"2014-03-29 16:30:00",1351672500995,1351591868114,1,89.47800000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 16:30:00",1351591868114,1351591800440,1,258.43100000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 16:30:00",1351591800440,1351672500995,1,799.83200000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 16:15:00",1351672500995,1351591868114,2,91.76850000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 16:15:00",1351591695721,1351591800440,1,277.06100000,37.1829,-3.61411,37.1773,-3.59856
"2014-03-29 16:15:00",1388398421885,1388398517822,1,294.45500000,37.4514,-5.95452,37.4817,-5.97881
"2014-03-29 16:15:00",1351591868114,1351591800440,1,429.72700000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 16:15:00",1351591868114,1351672500995,6,76.07550000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 16:00:00",1388398577264,1388397600522,1,748.29100000,37.4781,-5.95336,37.5509,-5.86955
"2014-03-29 16:00:00",1351591868114,1351591800440,4,272.30550000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 16:00:00",1351591868114,1351672500995,5,69.24400000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 16:00:00",1351672500995,1351591868114,2,103.87650000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 16:00:00",1351591800440,1351591695721,1,833.70500000,37.1773,-3.59856,37.1829,-3.61411
"2014-03-29 16:00:00",1351591800440,1351672500995,1,641.79600000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 15:45:00",1351672500995,1351591868114,6,184.90900000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 15:45:00",1351672500995,1351591800440,2,418.71200000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 15:45:00",1351591800440,1351672500995,1,301.63300000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 15:45:00",1351591800440,1351591868114,1,243.30700000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 15:45:00",1351591868114,1351672500995,6,68.50000000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 15:45:00",1388397600522,1388398577264,2,648.05450000,37.5509,-5.86955,37.4781,-5.95336
"2014-03-29 15:30:00",1351591800440,1351591868114,1,274.95600000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 15:30:00",1351672500995,1351591800440,1,380.26900000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 15:30:00",1351672500995,1351591868114,4,95.16975000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 15:30:00",1351591868114,1351591800440,2,286.58700000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 15:30:00",1351591868114,1351672500995,3,71.92700000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 15:15:00",1351672500995,1351591868114,2,394.13150000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 15:15:00",1351591800440,1351672500995,1,331.00200000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 15:15:00",1388398156925,1388398577264,1,470.53500000,37.4675,-6.00769,37.4781,-5.95336
"2014-03-29 15:15:00",1351591868114,1351672500995,3,82.72500000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 15:15:00",1388398421885,1388398517822,1,279.13200000,37.4514,-5.95452,37.4817,-5.97881
"2014-03-29 15:00:00",1351591800440,1351591695721,1,249.22200000,37.1773,-3.59856,37.1829,-3.61411
"2014-03-29 15:00:00",1351591868114,1351672500995,7,72.59585714,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 15:00:00",1351672500995,1351591868114,3,101.06366667,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 15:00:00",1388397916219,1388398156925,1,488.12500000,37.5123,-6.02725,37.4675,-6.00769
"2014-03-29 15:00:00",1388397600522,1388398577264,1,783.70900000,37.5509,-5.86955,37.4781,-5.95336
"2014-03-29 14:45:00",1351672500995,1351591868114,3,87.30000000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 14:45:00",1388398421885,1388398156925,1,516.59100000,37.4514,-5.95452,37.4675,-6.00769
"2014-03-29 14:45:00",1388398156925,1388398577264,1,473.60200000,37.4675,-6.00769,37.4781,-5.95336
"2014-03-29 14:45:00",1388397694740,1388397600522,1,574.62600000,37.5897,-5.73141,37.5509,-5.86955
"2014-03-29 14:45:00",1351591868114,1351591800440,1,239.34700000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 14:45:00",1351591868114,1351672500995,6,70.18100000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 14:30:00",1351672500995,1351591868114,4,93.46275000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 14:30:00",1351672500995,1351591800440,1,363.20600000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 14:30:00",1351591868114,1351672500995,9,75.08766667,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 14:30:00",1388397600522,1388398577264,1,829.42100000,37.5509,-5.86955,37.4781,-5.95336
"2014-03-29 14:30:00",1388398577264,1388397600522,1,738.39800000,37.4781,-5.95336,37.5509,-5.86955
"2014-03-29 14:30:00",1351591868114,1351591800440,1,277.80800000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 14:30:00",1388397916219,1388398156925,1,574.47700000,37.5123,-6.02725,37.4675,-6.00769
"2014-03-29 14:30:00",1351591800440,1351672500995,1,449.45300000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 14:15:00",1351591800440,1351591868114,4,426.91125000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 14:15:00",1351591695721,1351591800440,1,279.89500000,37.1829,-3.61411,37.1773,-3.59856
"2014-03-29 14:15:00",1351672500995,1351591695721,1,735.41100000,37.1773,-3.59856,37.1829,-3.61411
"2014-03-29 14:15:00",1351591800440,1351672500995,2,553.43300000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 14:15:00",1388398517822,1388398577264,1,832.03200000,37.4817,-5.97881,37.4781,-5.95336
"2014-03-29 14:15:00",1351672500995,1351591868114,3,98.85100000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 14:15:00",1351591868114,1351591800440,4,439.47650000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 14:15:00",1351591868114,1351591695721,1,644.96000000,37.1974,-3.63599,37.1829,-3.61411
"2014-03-29 14:15:00",1351591868114,1351672500995,4,65.37000000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 14:15:00",1388398421885,1388398517822,1,274.00300000,37.4514,-5.95452,37.4817,-5.97881
"2014-03-29 14:00:00",1388398156925,1388397916219,1,352.15500000,37.4675,-6.00769,37.5123,-6.02725
"2014-03-29 14:00:00",1351591800440,1351591868114,1,420.10200000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 14:00:00",1351591695721,1351591800440,1,351.96500000,37.1829,-3.61411,37.1773,-3.59856
"2014-03-29 14:00:00",1388398577264,1388398421885,1,893.34800000,37.4781,-5.95336,37.4514,-5.95452
"2014-03-29 14:00:00",1351672500995,1351591868114,6,94.52416667,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 14:00:00",1351591695721,1351591868114,1,551.09500000,37.1829,-3.61411,37.1974,-3.63599
"2014-03-29 14:00:00",1351591868114,1351672500995,5,89.35900000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 13:45:00",1351672500995,1351591868114,3,104.18266667,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 13:45:00",1351591868114,1351591800440,1,323.93100000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 13:45:00",1351591868114,1351672500995,4,69.71900000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 13:45:00",1351591800440,1351591868114,1,453.81300000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 13:45:00",1351672500995,1351591800440,3,620.54666667,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 13:45:00",1388398421885,1388398577264,1,271.63300000,37.4514,-5.95452,37.4781,-5.95336
"2014-03-29 13:30:00",1351672500995,1351591868114,8,101.50300000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 13:30:00",1351591868114,1351591800440,3,277.89533333,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 13:30:00",1351591695721,1351591800440,2,778.41150000,37.1829,-3.61411,37.1773,-3.59856
"2014-03-29 13:30:00",1388398577264,1388397600522,2,822.19350000,37.4781,-5.95336,37.5509,-5.86955
"2014-03-29 13:30:00",1351591800440,1351591868114,2,367.29850000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 13:30:00",1351672500995,1351591800440,1,333.73200000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 13:30:00",1351591868114,1351672500995,2,61.76950000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 13:15:00",1351591800440,1351591868114,1,352.55600000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 13:15:00",1388397916219,1388398156925,1,353.68900000,37.5123,-6.02725,37.4675,-6.00769
"2014-03-29 13:15:00",1388398156925,1388398421885,1,431.53400000,37.4675,-6.00769,37.4514,-5.95452
"2014-03-29 13:15:00",1351672500995,1351591868114,3,99.43300000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 13:15:00",1351591868114,1351591800440,1,261.77600000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 13:15:00",1351591868114,1351672500995,6,73.25733333,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 13:00:00",1351591800440,1351591868114,1,343.80600000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 13:00:00",1351591868114,1351672500995,4,68.17850000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 13:00:00",1388397600522,1388398577264,2,877.41650000,37.5509,-5.86955,37.4781,-5.95336
"2014-03-29 13:00:00",1351672500995,1351591868114,14,102.81885714,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 13:00:00",1351591868114,1351591800440,3,479.16566667,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 13:00:00",1388398517822,1388398577264,1,444.24500000,37.4817,-5.97881,37.4781,-5.95336
"2014-03-29 12:45:00",1351672500995,1351591868114,8,103.15275000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 12:45:00",1351591800440,1351591695721,2,461.86900000,37.1773,-3.59856,37.1829,-3.61411
"2014-03-29 12:45:00",1388397916219,1388398156925,2,788.30000000,37.5123,-6.02725,37.4675,-6.00769
"2014-03-29 12:45:00",1388397600522,1388398577264,2,871.11250000,37.5509,-5.86955,37.4781,-5.95336
"2014-03-29 12:45:00",1388398456156,1388397694740,1,873.21300000,37.5015,-5.71366,37.5897,-5.73141
"2014-03-29 12:45:00",1351591800440,1351591868114,3,282.76000000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 12:45:00",1388398577264,1388398156925,1,519.20200000,37.4781,-5.95336,37.4675,-6.00769
"2014-03-29 12:45:00",1351591868114,1351672500995,9,78.57077778,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 12:30:00",1351672500995,1351591868114,11,174.32009091,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 12:30:00",1351591868114,1351591800440,2,293.72900000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 12:30:00",1351591868114,1351672500995,9,74.07000000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 12:30:00",1351591800440,1351591695721,2,586.48700000,37.1773,-3.59856,37.1829,-3.61411
"2014-03-29 12:30:00",1351672500995,1351591800440,1,421.57000000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 12:15:00",1351672500995,1351591868114,6,101.04633333,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 12:15:00",1351591695721,1351591800440,1,269.36700000,37.1829,-3.61411,37.1773,-3.59856
"2014-03-29 12:15:00",1351591800440,1351591868114,1,250.37900000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 12:15:00",1351591868114,1351672500995,4,65.93150000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 12:00:00",1351672500995,1351591868114,8,100.10075000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 12:00:00",1351591868114,1351591800440,1,290.63800000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 12:00:00",1388397916219,1388398156925,1,432.31300000,37.5123,-6.02725,37.4675,-6.00769
"2014-03-29 12:00:00",1351591800440,1351591868114,2,362.93300000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 12:00:00",1351591695721,1351591800440,1,312.61800000,37.1829,-3.61411,37.1773,-3.59856
"2014-03-29 12:00:00",1351591868114,1351672500995,21,77.61014286,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 11:45:00",1388398156925,1388397916219,2,332.51250000,37.4675,-6.00769,37.5123,-6.02725
"2014-03-29 11:45:00",1351672500995,1351591868114,3,115.69133333,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 11:45:00",1351591868114,1351591800440,2,526.24350000,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 11:45:00",1351591868114,1351672500995,11,74.84345455,37.1974,-3.63599,37.1773,-3.59856
"2014-03-29 11:45:00",1388398577264,1388397600522,1,890.72300000,37.4781,-5.95336,37.5509,-5.86955
"2014-03-29 11:45:00",1351591800440,1351591868114,1,361.57200000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 11:45:00",1351672500995,1351591800440,1,416.88300000,37.1773,-3.59856,37.1773,-3.59856
"2014-03-29 11:45:00",1388398517822,1388398421885,1,782.44800000,37.4817,-5.97881,37.4514,-5.95452
"2014-03-29 11:30:00",1351672500995,1351591868114,4,99.46650000,37.1773,-3.59856,37.1974,-3.63599
"2014-03-29 11:30:00",1351591800440,1351591695721,2,556.58800000,37.1773,-3.59856,37.1829,-3.61411
